retailer_name,retailer_website,external_product_id,external_variant_id,product_name,variant_name,brand,category,description,image,slug,external_url,affiliate_url,external_gtin,price,shipping_known,shipping_cost,in_stock,is_for_sale,size,size_unit,flavour,product_format,pack_count,source_updated_at,external_sku,external_options,product_id,product_variant_id
6 Pack Supplements,https://6pack-supplements.co.uk,2763,2763,7Nutrition Citrulline Malate 250g,Default,7Nutrition,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2020/08/4545566.jpg,7nutrition-citrulline-malate-250g,https://6pack-supplements.co.uk/product/7nutrition-citrulline-malate/,https://6pack-supplements.co.uk/product/7nutrition-citrulline-malate/,,17.99,true,4.99,false,true,,,,powder,1,2026-07-27T14:36:42.833Z,5903111089566,"{""Brands"":""7 Nutrition""}",727,633
6 Pack Supplements,https://6pack-supplements.co.uk,4091,4091,7Nutrition Alpha GPC 60 Capsules,Default,7Nutrition,Vitamins,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/121077588_3485471874824867_6533393351658073431_n-scaled.jpg,7nutrition-alpha-gpc-60-capsules,https://6pack-supplements.co.uk/product/7-nutrition-alpha-gpc-60-caps/,https://6pack-supplements.co.uk/product/7-nutrition-alpha-gpc-60-caps/,,25.99,true,4.99,false,true,,,,,1,2026-07-27T14:36:42.833Z,5901597314745,"{""Brands"":""7 Nutrition""}",274,252
6 Pack Supplements,https://6pack-supplements.co.uk,4005,4008,7Nutrition Whey Isolate 90 500g,White Chocolate / 500g,7Nutrition,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/7nutrition-whey-isolate-500g-protein-6pack-supplements.jpg,7nutrition-whey-isolate-90-500g,https://6pack-supplements.co.uk/product/whey-isolate-90-500g-7nutrition/,https://6pack-supplements.co.uk/product/whey-isolate-90-500g-7nutrition/,,23.99,true,4.99,true,true,500,g,White Chocolate,powder,1,2026-07-27T14:36:42.833Z,,"{""Flavours"":""White chocolate""}",954,1861
6 Pack Supplements,https://6pack-supplements.co.uk,4005,4011,7Nutrition Whey Isolate 90 500g,Chocolate / 500g,7Nutrition,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/7nutrition-whey-isolate-500g-protein-6pack-supplements.jpg,7nutrition-whey-isolate-90-500g,https://6pack-supplements.co.uk/product/whey-isolate-90-500g-7nutrition/,https://6pack-supplements.co.uk/product/whey-isolate-90-500g-7nutrition/,,23.99,true,4.99,true,true,500,g,Chocolate,powder,1,2026-07-27T14:36:42.833Z,,"{""Flavours"":""Chocolate""}",954,1856
6 Pack Supplements,https://6pack-supplements.co.uk,4005,4343,7Nutrition Whey Isolate 90 500g,Strawberry / 500g,7Nutrition,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/7nutrition-whey-isolate-500g-protein-6pack-supplements.jpg,7nutrition-whey-isolate-90-500g,https://6pack-supplements.co.uk/product/whey-isolate-90-500g-7nutrition/,https://6pack-supplements.co.uk/product/whey-isolate-90-500g-7nutrition/,,23.99,true,4.99,false,true,500,g,Strawberry,powder,1,2026-07-27T14:36:42.833Z,,"{""Flavours"":""Strawberry""}",954,1860
6 Pack Supplements,https://6pack-supplements.co.uk,4005,5964,7Nutrition Whey Isolate 90 500g,Natural / 500g,7Nutrition,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/7nutrition-whey-isolate-500g-protein-6pack-supplements.jpg,7nutrition-whey-isolate-90-500g,https://6pack-supplements.co.uk/product/whey-isolate-90-500g-7nutrition/,https://6pack-supplements.co.uk/product/whey-isolate-90-500g-7nutrition/,,23.99,true,4.99,false,true,500,g,Natural,powder,1,2026-07-27T14:36:42.833Z,,"{""Flavours"":""Natural""}",954,1859
6 Pack Supplements,https://6pack-supplements.co.uk,6303,6306,Applied Nutrition BCAA Amino Hydrate 450g,Pineapple / 450g,Applied Nutrition,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2021/04/bcaa-amino-hydrate-Applied-Nutrition-6pack-supplements.jpg,applied-nutrition-bcaa-amino-hydrate-450g,https://6pack-supplements.co.uk/product/bcaa-amino-hydrate-450g-applied-nutrition/,https://6pack-supplements.co.uk/product/bcaa-amino-hydrate-450g-applied-nutrition/,,24.99,true,4.99,false,true,450,g,Pineapple,powder,1,2026-07-27T14:36:42.833Z,,"{""Flavour"":""Pineapple""}",37,744
