retailer_name,retailer_website,external_product_id,external_variant_id,product_name,variant_name,brand,category,description,image,slug,external_url,affiliate_url,external_gtin,price,shipping_known,shipping_cost,in_stock,is_for_sale,size,size_unit,flavour,product_format,pack_count,source_updated_at,external_sku,external_options,product_id,product_variant_id
6 Pack Supplements,https://6pack-supplements.co.uk,8355,8355,CNP Loaded EAA 300g,Juicy Melons / 300g,CNP,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/cnp_eaa_6pack_supplements_reading.jpg,cnp-loaded-eaa-300g,https://6pack-supplements.co.uk/product/cnp-loaded-eaa-juicy-melons-300g/,https://6pack-supplements.co.uk/product/cnp-loaded-eaa-juicy-melons-300g/,,19.99,true,4.99,true,true,300,g,Juicy Melons,powder,1,2026-07-28T10:44:14.266Z,5060547315390,"{""Flavour"":""Juicy Melons""}",745,2253
6 Pack Supplements,https://6pack-supplements.co.uk,8357,8357,CNP Loaded EAA 300g,Strawberry Laces / 300g,CNP,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/eaa_cnp_6pack_supplements_reading-4.jpg,cnp-loaded-eaa-300g,https://6pack-supplements.co.uk/product/cnp-loaded-eaa-strawberry-laces-300g/,https://6pack-supplements.co.uk/product/cnp-loaded-eaa-strawberry-laces-300g/,,19.99,true,4.99,true,true,300,g,Strawberry Laces,powder,1,2026-07-28T10:44:14.453Z,5060547313686,"{""Flavour"":""Strawberry Laces""}",745,2254
6 Pack Supplements,https://6pack-supplements.co.uk,8359,8359,CNP Loaded EAA 300g,Fruit Salad / 300g,CNP,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/eaa_cnp_loaded_6pack_supplements_reading.jpg,cnp-loaded-eaa-300g,https://6pack-supplements.co.uk/product/cnp-loaded-eaa-fruit-salads-300g/,https://6pack-supplements.co.uk/product/cnp-loaded-eaa-fruit-salads-300g/,,19.99,true,4.99,true,true,300,g,Fruit Salad,powder,1,2026-07-28T10:44:14.618Z,5060547313709,"{""Flavour"":""Fruit Salad""}",745,1269
6 Pack Supplements,https://6pack-supplements.co.uk,8361,8361,CNP Loaded EAA 300g,Grape Gazillionz / 300g,CNP,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/eaa_cnp_6pack_supplements_reading-2.jpg,cnp-loaded-eaa-300g,https://6pack-supplements.co.uk/product/cnp-loaded-eaa-grape-gazillionz-300g/,https://6pack-supplements.co.uk/product/cnp-loaded-eaa-grape-gazillionz-300g/,,19.99,true,4.99,true,true,300,g,Grape Gazillionz,powder,1,2026-07-28T10:44:14.790Z,5060547313693,"{""Flavour"":""Grape Gazillionz""}",745,2255
6 Pack Supplements,https://6pack-supplements.co.uk,8363,8363,CNP Loaded EAA 300g,Pink Pigs / 300g,CNP,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/eaa_cnp_6pack_supplements_reading-3.jpg,cnp-loaded-eaa-300g,https://6pack-supplements.co.uk/product/cnp-loaded-eaa-pink-pigs-300/,https://6pack-supplements.co.uk/product/cnp-loaded-eaa-pink-pigs-300/,,19.99,true,4.99,true,true,300,g,Pink Pigs,powder,1,2026-07-28T10:44:14.946Z,5060547315383,"{""Flavour"":""Pink Pigs""}",745,821
6 Pack Supplements,https://6pack-supplements.co.uk,8485,8485,Scivation XTEND BCAA 30 Servings,Blue Raspberry Ice / 30 servings,Scivation,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/xtend_bcaa_6pack_supplements.jpg,scivation-xtend-bcaa-30-servings,https://6pack-supplements.co.uk/product/scivation-xtend-bcaas-30-servings-blue-raspberry-ice/,https://6pack-supplements.co.uk/product/scivation-xtend-bcaas-30-servings-blue-raspberry-ice/,,22.00,true,4.99,true,true,,,Blue Raspberry Ice,powder,1,2026-07-28T10:44:15.086Z,842595108453,"{""Flavour"":""Blue Raspberry Ice""}",1069,2257
6 Pack Supplements,https://6pack-supplements.co.uk,8488,8488,Scivation XTEND BCAA 30 Servings,Smash Apple / 30 servings,Scivation,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/xtend_bcaa_6pack_supplements-6.jpg,scivation-xtend-bcaa-30-servings,https://6pack-supplements.co.uk/product/scivation-xtend-bcaas-30-servings-smash-apple/,https://6pack-supplements.co.uk/product/scivation-xtend-bcaas-30-servings-smash-apple/,,22.00,true,4.99,true,true,,,Smash Apple,powder,1,2026-07-28T10:44:15.233Z,842595108439,"{""Flavour"":""Smash Apple""}",1069,2258
6 Pack Supplements,https://6pack-supplements.co.uk,8490,8490,Scivation XTEND BCAA 30 Servings,Raspberry Pineapple / 30 servings,Scivation,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/xtend_bcaa_scivation_amino_acids_6pack_supplements.jpg,scivation-xtend-bcaa-30-servings,https://6pack-supplements.co.uk/product/scivation-xtend-bcaas-30-servings-raspberry-pineapple/,https://6pack-supplements.co.uk/product/scivation-xtend-bcaas-30-servings-raspberry-pineapple/,,22.00,true,4.99,true,true,,,Raspberry Pineapple,powder,1,2026-07-28T10:44:15.411Z,842595113396,"{""Flavour"":""Raspberry Pineapple""}",1069,2259
6 Pack Supplements,https://6pack-supplements.co.uk,8492,8492,Scivation XTEND BCAA 30 Servings,Knockout Fruit Punch / 30 servings,Scivation,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/xtend_bcaa_scivation_6pack_supplements.jpg,scivation-xtend-bcaa-30-servings,https://6pack-supplements.co.uk/product/scivation-xtend-bcaas-30-servings-knockout-fruit-punch/,https://6pack-supplements.co.uk/product/scivation-xtend-bcaas-30-servings-knockout-fruit-punch/,,22.00,true,4.99,true,true,,,Knockout Fruit Punch,powder,1,2026-07-28T10:44:15.576Z,842595108842,"{""Flavour"":""Knockout Fruit Punch""}",1069,2260
6 Pack Supplements,https://6pack-supplements.co.uk,8494,8494,Scivation XTEND BCAA 30 Servings,Mango Madness / 30 servings,Scivation,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/xtend_bcaa_scivation_6pack_supplements-1.jpg,scivation-xtend-bcaa-30-servings,https://6pack-supplements.co.uk/product/scivation-xtend-bcaas-30-servings-mango-madness/,https://6pack-supplements.co.uk/product/scivation-xtend-bcaas-30-servings-mango-madness/,,22.00,true,4.99,true,true,,,Mango Madness,powder,1,2026-07-28T10:44:15.707Z,842595108880,"{""Flavour"":""Mango Madness""}",1069,2261
6 Pack Supplements,https://6pack-supplements.co.uk,8502,8502,Scivation XTEND BCAA 30 Servings,Lemon Lime Squeeze / 30 servings,Scivation,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/xtend_bcaa_6pack_supplements-5.jpg,scivation-xtend-bcaa-30-servings,https://6pack-supplements.co.uk/product/scivation-xtend-bcaas-30-servings-lemon-lime-squeeze/,https://6pack-supplements.co.uk/product/scivation-xtend-bcaas-30-servings-lemon-lime-squeeze/,,22.00,true,4.99,true,true,,,Lemon Lime Squeeze,powder,1,2026-07-28T10:44:15.855Z,842595108491,"{""Flavour"":""Lemon Lime Squeeze""}",1069,2262
6 Pack Supplements,https://6pack-supplements.co.uk,24849,24849,USN Hyperbolic Mass gH 6kg,Strawberry Cheesecake / 6kg,USN,Mass Gainer,,https://6pack-supplements.co.uk/wp-content/uploads/2025/02/111.jpg,usn-hyperbolic-mass-gh-6kg,https://6pack-supplements.co.uk/product/usn-hyperbolic-mass-gh-6kg-all-in-one-extreme-mass-gainer-free-qhush-pre-workout-strawberry-cheescake/,https://6pack-supplements.co.uk/product/usn-hyperbolic-mass-gh-6kg-all-in-one-extreme-mass-gainer-free-qhush-pre-workout-strawberry-cheescake/,,59.99,true,4.99,true,true,6000,g,Strawberry Cheesecake,powder,1,2026-07-28T10:44:16.025Z,6009544916222,"{""Flavour"":""Strawberry Cheesecake""}",1070,2264
6 Pack Supplements,https://6pack-supplements.co.uk,24875,24875,USN Hyperbolic Mass gH 6kg,French Vanilla / 6kg,USN,Mass Gainer,,https://6pack-supplements.co.uk/wp-content/uploads/2025/02/111.jpg,usn-hyperbolic-mass-gh-6kg,https://6pack-supplements.co.uk/product/usn-hyperbolic-mass-gh-6kg-all-in-one-extreme-mass-gainer-free-qhush-pre-workout-french-vanilla/,https://6pack-supplements.co.uk/product/usn-hyperbolic-mass-gh-6kg-all-in-one-extreme-mass-gainer-free-qhush-pre-workout-french-vanilla/,,59.99,true,4.99,true,true,6000,g,French Vanilla,powder,1,2026-07-28T10:44:16.194Z,6009544916192,"{""Flavour"":""French Vanilla""}",1070,2265
6 Pack Supplements,https://6pack-supplements.co.uk,24878,24878,USN Hyperbolic Mass gH 6kg,Dutch Chocolate / 6kg,USN,Mass Gainer,,https://6pack-supplements.co.uk/wp-content/uploads/2025/02/111.jpg,usn-hyperbolic-mass-gh-6kg,https://6pack-supplements.co.uk/product/usn-hyperbolic-mass-gh-6kg-all-in-one-extreme-mass-gainer-free-qhush-pre-workout-dutch-chocolate/,https://6pack-supplements.co.uk/product/usn-hyperbolic-mass-gh-6kg-all-in-one-extreme-mass-gainer-free-qhush-pre-workout-dutch-chocolate/,,49.99,true,4.99,true,true,6000,g,Dutch Chocolate,powder,1,2026-07-28T10:44:16.364Z,6009544916161,"{""Flavour"":""Dutch Chocolate""}",1070,2266
6 Pack Supplements,https://6pack-supplements.co.uk,2817,2817,7Nutrition Creatine Strong Tri-Creatine Malate 400g,Orange / 400g,7Nutrition,Creatine,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/6pack_supplements_creatine_monohydrate_muscle_siez_muscle_grow_mass_strenght.jpg,7nutrition-creatine-strong-tri-creatine-malate-400g,https://6pack-supplements.co.uk/product/7-nutrition-creatine-strong-tri-creatine-malate-400g-orange/,https://6pack-supplements.co.uk/product/7-nutrition-creatine-strong-tri-creatine-malate-400g-orange/,,24.99,true,4.99,true,true,400,g,Orange,powder,1,2026-07-28T10:44:16.531Z,5904067876842,"{""Flavour"":""Orange""}",1071,2268
6 Pack Supplements,https://6pack-supplements.co.uk,16680,16680,7Nutrition Creatine Strong Tri-Creatine Malate 400g,Lemon / 400g,7Nutrition,Creatine,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/6pack_supplements_creatine_monohydrate_muscle_siez_muscle_grow_mass_strenght.jpg,7nutrition-creatine-strong-tri-creatine-malate-400g,https://6pack-supplements.co.uk/product/7-nutrition-creatine-strong-tri-creatine-malate-400g-lemon/,https://6pack-supplements.co.uk/product/7-nutrition-creatine-strong-tri-creatine-malate-400g-lemon/,,25.99,true,4.99,true,true,400,g,Lemon,powder,1,2026-07-28T10:44:16.703Z,5904067876835,"{""Flavour"":""Lemon""}",1071,2269
