retailer_name,retailer_website,external_product_id,external_variant_id,product_name,variant_name,brand,category,description,image,slug,external_url,affiliate_url,external_gtin,price,shipping_known,shipping_cost,in_stock,is_for_sale,size,size_unit,flavour,product_format,pack_count,source_updated_at,external_sku,external_options,product_id,product_variant_id
6 Pack Supplements,https://6pack-supplements.co.uk,3980,3989,7Nutrition Whey Isolate 90 1kg,White Chocolate / 1000g,7Nutrition,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/7nutrition-whey-isolate-1000g-protein-6pack-supplements.jpg,7nutrition-whey-isolate-90-1kg,https://6pack-supplements.co.uk/product/whey-isolate-90-1000g-7nutrition/,https://6pack-supplements.co.uk/product/whey-isolate-90-1000g-7nutrition/,,41.99,true,4.99,true,true,1000,g,White Chocolate,,1,2026-07-27T16:04:04.098Z,,"{""Retailer Flavour"":""White chocolate""}",68,940
6 Pack Supplements,https://6pack-supplements.co.uk,3980,3992,7Nutrition Whey Isolate 90 1kg,Vanilla / 1000g,7Nutrition,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/7nutrition-whey-isolate-1000g-protein-6pack-supplements.jpg,7nutrition-whey-isolate-90-1kg,https://6pack-supplements.co.uk/product/whey-isolate-90-1000g-7nutrition/,https://6pack-supplements.co.uk/product/whey-isolate-90-1000g-7nutrition/,,41.99,true,4.99,true,true,1000,g,Vanilla,,1,2026-07-27T16:04:04.098Z,,"{""Retailer Flavour"":""Vanilla""}",68,939
6 Pack Supplements,https://6pack-supplements.co.uk,3980,3995,7Nutrition Whey Isolate 90 1kg,Banana / 1000g,7Nutrition,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/7nutrition-whey-isolate-1000g-protein-6pack-supplements.jpg,7nutrition-whey-isolate-90-1kg,https://6pack-supplements.co.uk/product/whey-isolate-90-1000g-7nutrition/,https://6pack-supplements.co.uk/product/whey-isolate-90-1000g-7nutrition/,,41.99,true,4.99,true,true,1000,g,Banana,powder,1,2026-07-27T16:04:04.098Z,,"{""Retailer Flavour"":""Banana""}",68,1966
6 Pack Supplements,https://6pack-supplements.co.uk,3980,5962,7Nutrition Whey Isolate 90 1kg,Natural / 1000g,7Nutrition,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/7nutrition-whey-isolate-1000g-protein-6pack-supplements.jpg,7nutrition-whey-isolate-90-1kg,https://6pack-supplements.co.uk/product/whey-isolate-90-1000g-7nutrition/,https://6pack-supplements.co.uk/product/whey-isolate-90-1000g-7nutrition/,,41.99,true,4.99,false,true,1000,g,Natural,,1,2026-07-27T16:04:04.098Z,,"{""Retailer Flavour"":""Natural""}",68,937
6 Pack Supplements,https://6pack-supplements.co.uk,3980,5963,7Nutrition Whey Isolate 90 1kg,Strawberry / 1000g,7Nutrition,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/7nutrition-whey-isolate-1000g-protein-6pack-supplements.jpg,7nutrition-whey-isolate-90-1kg,https://6pack-supplements.co.uk/product/whey-isolate-90-1000g-7nutrition/,https://6pack-supplements.co.uk/product/whey-isolate-90-1000g-7nutrition/,,41.99,true,4.99,false,true,1000,g,Strawberry,,1,2026-07-27T16:04:04.098Z,,"{""Retailer Flavour"":""Strawberry""}",68,938
6 Pack Supplements,https://6pack-supplements.co.uk,3870,3872,BioTech USA Iso Whey Zero 908g,Cookies & Cream / 908g,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/11/iso-whey-protein-biotechusa-908g-6pack-supplements.jpg,biotech-usa-iso-whey-zero-908g,https://6pack-supplements.co.uk/product/iso-whey-zero-908g-biotechusa/,https://6pack-supplements.co.uk/product/iso-whey-zero-908g-biotechusa/,,39.99,true,4.99,true,true,908,g,Cookies & Cream,powder,1,2026-07-27T16:04:04.259Z,,"{""Retailer Flavour"":""cookie cream""}",14,1727
6 Pack Supplements,https://6pack-supplements.co.uk,3870,3875,BioTech USA Iso Whey Zero 908g,Vanilla / 908g,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/11/iso-whey-protein-biotechusa-908g-6pack-supplements.jpg,biotech-usa-iso-whey-zero-908g,https://6pack-supplements.co.uk/product/iso-whey-zero-908g-biotechusa/,https://6pack-supplements.co.uk/product/iso-whey-zero-908g-biotechusa/,,39.99,true,4.99,true,true,908,g,Vanilla,powder,1,2026-07-27T16:04:04.259Z,,"{""Retailer Flavour"":""vanilla""}",14,1724
6 Pack Supplements,https://6pack-supplements.co.uk,3870,28743,BioTech USA Iso Whey Zero 908g,Strawberry / 908g,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/11/iso-whey-protein-biotechusa-908g-6pack-supplements.jpg,biotech-usa-iso-whey-zero-908g,https://6pack-supplements.co.uk/product/iso-whey-zero-908g-biotechusa/,https://6pack-supplements.co.uk/product/iso-whey-zero-908g-biotechusa/,,39.99,true,4.99,true,true,908,g,Strawberry,powder,1,2026-07-27T16:04:04.259Z,,"{""Retailer Flavour"":""strawberry""}",14,1723
6 Pack Supplements,https://6pack-supplements.co.uk,2929,2931,Applied Nutrition Critical Mass Lean Mass Gainz 2.4kg,Banana / 2.4kg,Applied Nutrition,Health Supplements,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/Applied-Nutrition-Critical-Mass-2.4kg-6pack-supplements.jpg,applied-nutrition-critical-mass-lean-mass-gainz-24kg,https://6pack-supplements.co.uk/product/applied-nutrition-lean-mass-gainz-critical-mass/,https://6pack-supplements.co.uk/product/applied-nutrition-lean-mass-gainz-critical-mass/,,39.99,true,4.99,true,true,2400,g,Banana,powder,1,2026-07-27T16:04:04.420Z,,"{""Retailer Flavour"":""Banana""}",132,1037
6 Pack Supplements,https://6pack-supplements.co.uk,2929,2932,Applied Nutrition Critical Mass Lean Mass Gainz 2.4kg,Chocolate / 2400g,Applied Nutrition,Health Supplements,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/Applied-Nutrition-Critical-Mass-2.4kg-6pack-supplements.jpg,applied-nutrition-critical-mass-lean-mass-gainz-24kg,https://6pack-supplements.co.uk/product/applied-nutrition-lean-mass-gainz-critical-mass/,https://6pack-supplements.co.uk/product/applied-nutrition-lean-mass-gainz-critical-mass/,,39.99,true,4.99,true,true,2400,g,Chocolate,powder,1,2026-07-27T16:04:04.420Z,,"{""Retailer Flavour"":""Chocolate""}",132,1803
