retailer_name,retailer_website,external_product_id,external_variant_id,product_name,variant_name,brand,category,description,image,slug,external_url,affiliate_url,external_gtin,price,shipping_known,shipping_cost,in_stock,is_for_sale,size,size_unit,flavour,product_format,pack_count,source_updated_at,external_sku,external_options,product_id,product_variant_id
6 Pack Supplements,https://6pack-supplements.co.uk,3958,3960,7Nutrition BCAA Master 500g,Lemon / 500g,7Nutrition,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/bcaa-master-7nutrition-6pack-supplements.jpg,7nutrition-bcaa-master-500g,https://6pack-supplements.co.uk/product/7nutrition-whey-isolate-90-500g-2/,https://6pack-supplements.co.uk/product/7nutrition-whey-isolate-90-500g-2/,,21.99,true,4.99,true,true,500,g,Lemon,powder,1,2026-07-28T08:44:37.420Z,,"{""Flavour"":""Lemon"",""Retailer Flavour"":""LEMON""}",1013,2106
6 Pack Supplements,https://6pack-supplements.co.uk,3958,3961,7Nutrition BCAA Master 500g,Orange / 500g,7Nutrition,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/bcaa-master-7nutrition-6pack-supplements.jpg,7nutrition-bcaa-master-500g,https://6pack-supplements.co.uk/product/7nutrition-whey-isolate-90-500g-2/,https://6pack-supplements.co.uk/product/7nutrition-whey-isolate-90-500g-2/,,21.99,true,4.99,true,true,500,g,Orange,powder,1,2026-07-28T08:44:37.420Z,,"{""Flavour"":""Orange"",""Retailer Flavour"":""ORANGE""}",1013,2107
6 Pack Supplements,https://6pack-supplements.co.uk,3958,3962,7Nutrition BCAA Master 500g,Cola-Lime / 500g,7Nutrition,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/bcaa-master-7nutrition-6pack-supplements.jpg,7nutrition-bcaa-master-500g,https://6pack-supplements.co.uk/product/7nutrition-whey-isolate-90-500g-2/,https://6pack-supplements.co.uk/product/7nutrition-whey-isolate-90-500g-2/,,21.99,true,4.99,true,true,500,g,Cola-Lime,powder,1,2026-07-28T08:44:37.420Z,,"{""Flavour"":""Cola-Lime"",""Retailer Flavour"":""COLA-LIME""}",1013,2108
6 Pack Supplements,https://6pack-supplements.co.uk,3958,3963,7Nutrition BCAA Master 500g,Unflavoured / 500g,7Nutrition,Amino Acids,,https://6pack-supplements.co.uk/wp-content/uploads/2020/12/bcaa-master-7nutrition-6pack-supplements.jpg,7nutrition-bcaa-master-500g,https://6pack-supplements.co.uk/product/7nutrition-whey-isolate-90-500g-2/,https://6pack-supplements.co.uk/product/7nutrition-whey-isolate-90-500g-2/,,21.99,true,4.99,true,true,500,g,Unflavoured,powder,1,2026-07-28T08:44:37.420Z,,"{""Flavour"":""Unflavoured"",""Retailer Flavour"":""UNFLAVOURED""}",1013,2109
6 Pack Supplements,https://6pack-supplements.co.uk,2850,28890,BioTech USA Iso Whey Zero 2.27kg,Cookies & Cream / 2.27kg,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/biotechusa-iso-whey-protein-6pack-supplements.jpg,biotech-usa-iso-whey-zero-2-27kg,https://6pack-supplements.co.uk/product/biotechusa-iso-whey-zero/,https://6pack-supplements.co.uk/product/biotechusa-iso-whey-zero/,,69.99,true,4.99,false,true,2270,g,Cookies & Cream,powder,1,2026-07-28T08:44:39.987Z,,"{""Flavour"":""Cookies & Cream"",""Retailer Flavour"":""cookie cream""}",1014,2111
6 Pack Supplements,https://6pack-supplements.co.uk,2850,28891,BioTech USA Iso Whey Zero 2.27kg,Strawberry / 2.27kg,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/biotechusa-iso-whey-protein-6pack-supplements.jpg,biotech-usa-iso-whey-zero-2-27kg,https://6pack-supplements.co.uk/product/biotechusa-iso-whey-zero/,https://6pack-supplements.co.uk/product/biotechusa-iso-whey-zero/,,69.99,true,4.99,true,true,2270,g,Strawberry,powder,1,2026-07-28T08:44:39.987Z,,"{""Flavour"":""Strawberry"",""Retailer Flavour"":""strawberry""}",1014,2112
6 Pack Supplements,https://6pack-supplements.co.uk,2850,28893,BioTech USA Iso Whey Zero 2.27kg,Vanilla / 2.27kg,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/biotechusa-iso-whey-protein-6pack-supplements.jpg,biotech-usa-iso-whey-zero-2-27kg,https://6pack-supplements.co.uk/product/biotechusa-iso-whey-zero/,https://6pack-supplements.co.uk/product/biotechusa-iso-whey-zero/,,69.99,true,4.99,false,true,2270,g,Vanilla,powder,1,2026-07-28T08:44:39.987Z,,"{""Flavour"":""Vanilla"",""Retailer Flavour"":""vanilla""}",1014,2113
6 Pack Supplements,https://6pack-supplements.co.uk,2850,28896,BioTech USA Iso Whey Zero 2.27kg,White Chocolate / 2.27kg,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/biotechusa-iso-whey-protein-6pack-supplements.jpg,biotech-usa-iso-whey-zero-2-27kg,https://6pack-supplements.co.uk/product/biotechusa-iso-whey-zero/,https://6pack-supplements.co.uk/product/biotechusa-iso-whey-zero/,,69.99,true,4.99,false,true,2270,g,White Chocolate,powder,1,2026-07-28T08:44:39.987Z,,"{""Flavour"":""White Chocolate"",""Retailer Flavour"":""white chocolate""}",1014,2114
6 Pack Supplements,https://6pack-supplements.co.uk,2850,28897,BioTech USA Iso Whey Zero 2.27kg,Pistachio / 2.27kg,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/biotechusa-iso-whey-protein-6pack-supplements.jpg,biotech-usa-iso-whey-zero-2-27kg,https://6pack-supplements.co.uk/product/biotechusa-iso-whey-zero/,https://6pack-supplements.co.uk/product/biotechusa-iso-whey-zero/,,69.99,true,4.99,false,true,2270,g,Pistachio,powder,1,2026-07-28T08:44:39.987Z,,"{""Flavour"":""Pistachio"",""Retailer Flavour"":""pistachio""}",1014,2115
6 Pack Supplements,https://6pack-supplements.co.uk,3851,28690,BioTech USA 100% Pure Whey 1kg,Chocolate-Coconut / 1kg,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/11/s1582544047.png,biotech-usa-100-pure-whey-1kg,https://6pack-supplements.co.uk/product/100-pure-whey-1000g-biotechusa/,https://6pack-supplements.co.uk/product/100-pure-whey-1000g-biotechusa/,,29.99,true,4.99,true,true,1000,g,Chocolate-Coconut,powder,1,2026-07-28T08:44:40.739Z,,"{""Flavour"":""Chocolate-Coconut"",""Retailer Flavour"":""chocolate-coconut""}",1015,2117
6 Pack Supplements,https://6pack-supplements.co.uk,3851,28693,BioTech USA 100% Pure Whey 1kg,Bourbon-Vanilla / 1kg,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/11/s1582544047.png,biotech-usa-100-pure-whey-1kg,https://6pack-supplements.co.uk/product/100-pure-whey-1000g-biotechusa/,https://6pack-supplements.co.uk/product/100-pure-whey-1000g-biotechusa/,,29.99,true,4.99,true,true,1000,g,Bourbon-Vanilla,powder,1,2026-07-28T08:44:40.739Z,,"{""Flavour"":""Bourbon-Vanilla"",""Retailer Flavour"":""bourbon-vanilla""}",1015,2118
6 Pack Supplements,https://6pack-supplements.co.uk,3851,28714,BioTech USA 100% Pure Whey 1kg,Hazelnut / 1kg,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/11/s1582544047.png,biotech-usa-100-pure-whey-1kg,https://6pack-supplements.co.uk/product/100-pure-whey-1000g-biotechusa/,https://6pack-supplements.co.uk/product/100-pure-whey-1000g-biotechusa/,,29.99,true,4.99,true,true,1000,g,Hazelnut,powder,1,2026-07-28T08:44:40.739Z,,"{""Flavour"":""Hazelnut"",""Retailer Flavour"":""hazelnuts""}",1015,2119
6 Pack Supplements,https://6pack-supplements.co.uk,3851,28735,BioTech USA 100% Pure Whey 1kg,Strawberry / 1kg,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/11/s1582544047.png,biotech-usa-100-pure-whey-1kg,https://6pack-supplements.co.uk/product/100-pure-whey-1000g-biotechusa/,https://6pack-supplements.co.uk/product/100-pure-whey-1000g-biotechusa/,,29.99,true,4.99,true,true,1000,g,Strawberry,powder,1,2026-07-28T08:44:40.739Z,,"{""Flavour"":""Strawberry"",""Retailer Flavour"":""strawberry""}",1015,2120
6 Pack Supplements,https://6pack-supplements.co.uk,8325,8327,7Nutrition Isotonic Gold 1000g,Green Apple / 1kg,7Nutrition,Health Supplements,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/isotonic_7nutrition_flapjack__6pack_supplements_reading.jpg,7nutrition-isotonic-gold-1000g,https://6pack-supplements.co.uk/product/7nutrition-isotonic-gold-1000-g/,https://6pack-supplements.co.uk/product/7nutrition-isotonic-gold-1000-g/,,9.99,true,4.99,true,true,1000,g,Green Apple,powder,1,2026-07-28T08:44:41.585Z,,"{""Flavour"":""Green Apple""}",1016,2122
6 Pack Supplements,https://6pack-supplements.co.uk,8325,8328,7Nutrition Isotonic Gold 1000g,Orange / 1kg,7Nutrition,Health Supplements,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/isotonic_7nutrition_flapjack__6pack_supplements_reading.jpg,7nutrition-isotonic-gold-1000g,https://6pack-supplements.co.uk/product/7nutrition-isotonic-gold-1000-g/,https://6pack-supplements.co.uk/product/7nutrition-isotonic-gold-1000-g/,,9.99,true,4.99,true,true,1000,g,Orange,powder,1,2026-07-28T08:44:41.586Z,,"{""Flavour"":""Orange""}",1016,2123
6 Pack Supplements,https://6pack-supplements.co.uk,8325,8329,7Nutrition Isotonic Gold 1000g,Lemon / 1kg,7Nutrition,Health Supplements,,https://6pack-supplements.co.uk/wp-content/uploads/2022/03/isotonic_7nutrition_flapjack__6pack_supplements_reading.jpg,7nutrition-isotonic-gold-1000g,https://6pack-supplements.co.uk/product/7nutrition-isotonic-gold-1000-g/,https://6pack-supplements.co.uk/product/7nutrition-isotonic-gold-1000-g/,,9.99,true,4.99,true,true,1000,g,Lemon,powder,1,2026-07-28T08:44:41.586Z,,"{""Flavour"":""Lemon""}",1016,2124
6 Pack Supplements,https://6pack-supplements.co.uk,31509,31521,Trec Nutrition Collagen Renover 350g,Mango-Passion Fruit / 350g,Trec Nutrition,Health Supplements,,https://6pack-supplements.co.uk/wp-content/uploads/2025/08/collagen-renover-trec-nutrition-6pack-supplements.jpg,trec-nutrition-collagen-renover-350g,https://6pack-supplements.co.uk/product/collagen-renover-350g-trec-nutrition/,https://6pack-supplements.co.uk/product/collagen-renover-350g-trec-nutrition/,,19.99,true,4.99,true,true,350,g,Mango-Passion Fruit,powder,1,2026-07-28T08:44:42.356Z,,"{""Flavour"":""Mango-Passion Fruit""}",1017,2126
6 Pack Supplements,https://6pack-supplements.co.uk,31509,31524,Trec Nutrition Collagen Renover 350g,Cherry / 350g,Trec Nutrition,Health Supplements,,https://6pack-supplements.co.uk/wp-content/uploads/2025/08/collagen-renover-trec-nutrition-6pack-supplements.jpg,trec-nutrition-collagen-renover-350g,https://6pack-supplements.co.uk/product/collagen-renover-350g-trec-nutrition/,https://6pack-supplements.co.uk/product/collagen-renover-350g-trec-nutrition/,,19.99,true,4.99,true,true,350,g,Cherry,powder,1,2026-07-28T08:44:42.356Z,,"{""Flavour"":""Cherry""}",1017,2127
6 Pack Supplements,https://6pack-supplements.co.uk,31509,31527,Trec Nutrition Collagen Renover 350g,Strawberry-Banana / 350g,Trec Nutrition,Health Supplements,,https://6pack-supplements.co.uk/wp-content/uploads/2025/08/collagen-renover-trec-nutrition-6pack-supplements.jpg,trec-nutrition-collagen-renover-350g,https://6pack-supplements.co.uk/product/collagen-renover-350g-trec-nutrition/,https://6pack-supplements.co.uk/product/collagen-renover-350g-trec-nutrition/,,19.99,true,4.99,true,true,350,g,Strawberry-Banana,powder,1,2026-07-28T08:44:42.356Z,,"{""Flavour"":""Strawberry-Banana""}",1017,2128
6 Pack Supplements,https://6pack-supplements.co.uk,3864,3865,BioTech USA Iso Whey Zero 500g,Cookies & Cream / 500g,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/11/iso-whey-protein-biotechusa-500g-6pack-supplements.jpg,biotech-usa-iso-whey-zero-500g,https://6pack-supplements.co.uk/product/iso-whey-zero-500g-biotechusa/,https://6pack-supplements.co.uk/product/iso-whey-zero-500g-biotechusa/,,19.99,true,4.99,true,true,500,g,Cookies & Cream,powder,1,2026-07-28T08:44:43.076Z,,"{""Flavour"":""Cookies & Cream"",""Retailer Flavour"":""cookie cream""}",1018,2130
6 Pack Supplements,https://6pack-supplements.co.uk,3864,3866,BioTech USA Iso Whey Zero 500g,Vanilla / 500g,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/11/iso-whey-protein-biotechusa-500g-6pack-supplements.jpg,biotech-usa-iso-whey-zero-500g,https://6pack-supplements.co.uk/product/iso-whey-zero-500g-biotechusa/,https://6pack-supplements.co.uk/product/iso-whey-zero-500g-biotechusa/,,19.99,true,4.99,true,true,500,g,Vanilla,powder,1,2026-07-28T08:44:43.076Z,,"{""Flavour"":""Vanilla"",""Retailer Flavour"":""vanilla""}",1018,2131
6 Pack Supplements,https://6pack-supplements.co.uk,3864,28738,BioTech USA Iso Whey Zero 500g,Pistachio / 500g,BioTech USA,Whey Protein,,https://6pack-supplements.co.uk/wp-content/uploads/2020/11/iso-whey-protein-biotechusa-500g-6pack-supplements.jpg,biotech-usa-iso-whey-zero-500g,https://6pack-supplements.co.uk/product/iso-whey-zero-500g-biotechusa/,https://6pack-supplements.co.uk/product/iso-whey-zero-500g-biotechusa/,,19.99,true,4.99,true,true,500,g,Pistachio,powder,1,2026-07-28T08:44:43.076Z,,"{""Flavour"":""Pistachio"",""Retailer Flavour"":""pistachio""}",1018,2132
