retailer_name,retailer_website,external_product_id,external_variant_id,product_name,variant_name,brand,category,description,image,slug,external_url,affiliate_url,external_gtin,price,shipping_known,shipping_cost,in_stock,is_for_sale,size,size_unit,flavour,product_format,pack_count,source_updated_at,external_sku,external_options,product_id,product_variant_id
6 Pack Supplements,https://6pack-supplements.co.uk,3019,28846,Applied Nutrition ABE Ultimate Pre-Workout 315g,Bubblegum Crush / 315g,Applied Nutrition,Pre Workout,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/Applied_Nutrition_ABE_315main.png,applied-nutrition-abe-ultimate-pre-workout-315g,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,,24.99,true,4.99,true,true,315,g,Bubblegum Crush,powder,1,2026-07-27T19:21:59.817Z,,"{""Flavour"":""Bubblegum Crush""}",215,1016
6 Pack Supplements,https://6pack-supplements.co.uk,3019,28849,Applied Nutrition ABE Ultimate Pre-Workout 315g,Candy Ice Blast / 315g,Applied Nutrition,Pre Workout,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/Applied_Nutrition_ABE_315main.png,applied-nutrition-abe-ultimate-pre-workout-315g,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,,24.99,true,4.99,true,true,315,g,Candy Ice Blast,powder,1,2026-07-27T19:21:59.818Z,,"{""Flavour"":""Candy Ice Blast""}",215,1663
6 Pack Supplements,https://6pack-supplements.co.uk,3019,28855,Applied Nutrition ABE Ultimate Pre-Workout 315g,Energy / 315g,Applied Nutrition,Pre Workout,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/Applied_Nutrition_ABE_315main.png,applied-nutrition-abe-ultimate-pre-workout-315g,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,,24.99,true,4.99,false,true,315,g,Energy,powder,1,2026-07-27T19:21:59.818Z,,"{""Flavour"":""Energy Flavour""}",215,1665
6 Pack Supplements,https://6pack-supplements.co.uk,3019,28858,Applied Nutrition ABE Ultimate Pre-Workout 315g,Fruit Punch / 315g,Applied Nutrition,Pre Workout,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/Applied_Nutrition_ABE_315main.png,applied-nutrition-abe-ultimate-pre-workout-315g,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,,24.99,true,4.99,true,true,315,g,Fruit Punch,powder,1,2026-07-27T19:21:59.818Z,,"{""Flavour"":""Fruit Punch""}",215,1666
6 Pack Supplements,https://6pack-supplements.co.uk,3019,28861,Applied Nutrition ABE Ultimate Pre-Workout 315g,Gin & Tonic / 315g,Applied Nutrition,Pre Workout,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/Applied_Nutrition_ABE_315main.png,applied-nutrition-abe-ultimate-pre-workout-315g,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,,24.99,true,4.99,false,true,315,g,Gin & Tonic,powder,1,2026-07-27T19:21:59.818Z,,"{""Flavour"":""Gin & Tonic""}",215,2019
6 Pack Supplements,https://6pack-supplements.co.uk,3019,28864,Applied Nutrition ABE Ultimate Pre-Workout 315g,Icy Blue Raz / 315g,Applied Nutrition,Pre Workout,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/Applied_Nutrition_ABE_315main.png,applied-nutrition-abe-ultimate-pre-workout-315g,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,,24.99,true,4.99,true,true,315,g,Icy Blue Raz,powder,1,2026-07-27T19:21:59.818Z,,"{""Flavour"":""Icy Blue Raz""}",215,1667
6 Pack Supplements,https://6pack-supplements.co.uk,3019,28870,Applied Nutrition ABE Ultimate Pre-Workout 315g,Sour Apple / 315g,Applied Nutrition,Pre Workout,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/Applied_Nutrition_ABE_315main.png,applied-nutrition-abe-ultimate-pre-workout-315g,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,,24.99,true,4.99,true,true,315,g,Sour Apple,powder,1,2026-07-27T19:21:59.818Z,,"{""Flavour"":""Sour Apple""}",215,1668
6 Pack Supplements,https://6pack-supplements.co.uk,3019,28873,Applied Nutrition ABE Ultimate Pre-Workout 315g,Sour Gummy Bear / 315g,Applied Nutrition,Pre Workout,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/Applied_Nutrition_ABE_315main.png,applied-nutrition-abe-ultimate-pre-workout-315g,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,,24.99,true,4.99,true,true,315,g,Sour Gummy Bear,powder,1,2026-07-27T19:21:59.818Z,,"{""Flavour"":""Sour Gummy Bear""}",215,1669
6 Pack Supplements,https://6pack-supplements.co.uk,3019,28876,Applied Nutrition ABE Ultimate Pre-Workout 315g,Strawberry Mojito / 315g,Applied Nutrition,Pre Workout,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/Applied_Nutrition_ABE_315main.png,applied-nutrition-abe-ultimate-pre-workout-315g,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,,24.99,true,4.99,true,true,315,g,Strawberry Mojito,powder,1,2026-07-27T19:21:59.818Z,,"{""Flavour"":""Strawberry Mojito""}",215,1670
6 Pack Supplements,https://6pack-supplements.co.uk,3019,28879,Applied Nutrition ABE Ultimate Pre-Workout 315g,Tropical / 315g,Applied Nutrition,Pre Workout,,https://6pack-supplements.co.uk/wp-content/uploads/2020/10/Applied_Nutrition_ABE_315main.png,applied-nutrition-abe-ultimate-pre-workout-315g,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,https://6pack-supplements.co.uk/product/abe-all-black-everything-pre-workout-applied-nutrition/,,24.99,true,4.99,true,true,315,g,Tropical,powder,1,2026-07-27T19:21:59.818Z,,"{""Flavour"":""Tropical""}",215,1671
