retailer_name,retailer_website,product_id,product_variant_id,external_product_id,external_variant_id,external_sku,product_name,variant_name,brand,category,slug,external_url,affiliate_url,external_gtin,external_options,price,shipping_known,shipping_cost,in_stock,is_for_sale,image,size,size_unit,flavour,pack_count,product_format
"eBay UK","https://www.ebay.co.uk","56","1006","202053708757","v1|202053708757|0","","Warrior Rage Unleash Hell Pre Workout 392g","Blazin Berry / 392g","Warrior","Pre Workout","ebay-202053708757","https://www.ebay.co.uk/itm/202053708757","https://www.ebay.co.uk/itm/202053708757?mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&customid=&toolid=10050","5060292834924","{""Size"":""392g"",""Flavour"":""Blazin Berry""}","13.99","true","0","true","true","https://i.ebayimg.com/images/g/hO0AAOSw4HxnWYZ8/s-l1600.jpg","392g","g","Blazin Berry","1","powder"
"eBay UK","https://www.ebay.co.uk","482","1022","227339481787","v1|227339481787|526541736171","","JNX Sports The Curse 250g","Pina Colada / 250g","JNX Sports","Pre Workout","ebay-227339481787-526541736171","https://www.ebay.co.uk/itm/227339481787?var=526541736171","https://www.ebay.co.uk/itm/227339481787?var=526541736171&mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&customid=&toolid=10050&amdata=enc%3AAQALAAAAoGfYFPkwiKCW4ZNSs2u11xC4045Ei7He3d0Cviaacb%2BizG47oKKRDpELzFelX7hgOa6js9tIqHchjJkdtKq1vjPXRk5WNgKNEi7NyN%2BIvdS0u0zdDFhalne8tXBf86jM8Nlu8B2oMD%2FRWvmcd7s16LV%2BdhQXbzkmtaIuSBtaL61F9Wc0qRzGwLpD80Lzrx9HOflXeCEPeqcwqST%2BMAhPcK4%3D","799439669956","{""Size"":""250g"",""Flavour"":""Pina Colada""}","25.79","true","3.99","true","true","https://cdn.shopify.com/s/files/1/0571/9752/7133/files/8546bcdfc45d99428007605f2cb3ba9e.png","250g","g","Pina Colada","1","powder"
