retailer_name,retailer_website,product_id,product_variant_id,external_product_id,external_variant_id,external_sku,product_name,variant_name,brand,category,slug,external_url,affiliate_url,external_gtin,external_options,price,shipping_known,shipping_cost,in_stock,is_for_sale,image,size,size_unit,flavour,pack_count,product_format
"eBay UK","https://www.ebay.co.uk","831","1178","313270204105","v1|313270204105|0","","Time 4 Collagen+ 45 Servings","Default","Time 4","Health Supplements","time-4-collagen-45-servings","https://www.ebay.co.uk/itm/313270204105","https://www.ebay.co.uk/itm/313270204105?mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&toolid=10050","","{""Supply"":""45 Servings - 405g Tub""}","29.99","true","0.00","true","true","https://i.ebayimg.com/images/g/KnEAAOSwFUxm4XQ0/s-l1600.jpg","","","","","powder"
"eBay UK","https://www.ebay.co.uk","832","1179","315370516891","v1|315370516891|0","","Time 4 Digestive Enzymes 90 Capsules","Default","Time 4","Health Supplements","time-4-digestive-enzymes-90-capsules","https://www.ebay.co.uk/itm/315370516891","https://www.ebay.co.uk/itm/315370516891?mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&toolid=10050","5060420313208","{""Number of Pills"":""90""}","19.99","true","0.00","true","true","https://i.ebayimg.com/images/g/Iq4AAOSwNtZmRcjj/s-l1600.jpg","","","","","capsule"
"eBay UK","https://www.ebay.co.uk","833","1180","312254514051","v1|312254514051|0","","Time 4 GDA - Glucose Disposal Agent - 180 Capsules","Default","Time 4","Health Supplements","time-4-gda-glucose-disposal-agent-180-capsules","https://www.ebay.co.uk/itm/312254514051","https://www.ebay.co.uk/itm/312254514051?mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&toolid=10050","5060420311273","{""Number of Pills"":""180""}","32.99","true","0.00","true","true","https://i.ebayimg.com/images/g/TKUAAOSwDz9nMgeS/s-l1600.jpg","","","","","capsule"
"eBay UK","https://www.ebay.co.uk","834","1181","203966597198","v1|203966597198|0","","Time 4 Immune Pro 120 Vegan Capsules","Default","Time 4","Health Supplements","time-4-immune-pro-120-vegan-capsules","https://www.ebay.co.uk/itm/203966597198","https://www.ebay.co.uk/itm/203966597198?mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&toolid=10050","5060420312645","{""Number of Pills"":""120""}","24.99","true","0.00","true","true","https://i.ebayimg.com/images/g/y0EAAOSw~jFijkTz/s-l1600.jpg","","","","","capsule"
"eBay UK","https://www.ebay.co.uk","862","1267","196375064210","v1|196375064210|0","","Time 4 Omega 3 - 60 Softgels","Default","Time 4","Health Supplements","time-4-omega-3-60-softgels","https://www.ebay.co.uk/itm/196375064210","https://www.ebay.co.uk/itm/196375064210?mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&toolid=10050","5060420313215","{""Number of Pills"":""60""}","19.99","true","0.00","true","true","https://i.ebayimg.com/images/g/YDoAAOSwFfRmKi2V/s-l1600.jpg","","","","","softgel"
"eBay UK","https://www.ebay.co.uk","932","1541","311415993246","v1|311415993246|0","","Time 4 Carbs 1.8kg","Default","Time 4","Health Supplements","time-4-carbs-1-8kg","https://www.ebay.co.uk/itm/311415993246","https://www.ebay.co.uk/itm/311415993246?mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&toolid=10050","5060420310245","{""Supply"":""1.8kg - 45 Servings""}","17.99","true","0.00","true","true","https://i.ebayimg.com/images/g/jugAAOSwxkdnMe5m/s-l1600.jpg","","","","","powder"
"eBay UK","https://www.ebay.co.uk","934","1543","311968225657","v1|311968225657|0","","Time 4 Test 180 Capsules","Default","Time 4","Health Supplements","time-4-test-180-capsules","https://www.ebay.co.uk/itm/311968225657","https://www.ebay.co.uk/itm/311968225657?mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&toolid=10050","5060420311204","{""Number of Pills"":""180 Vegan Capsules""}","24.99","true","0.00","true","true","https://i.ebayimg.com/images/g/kqUAAOSwaFVijS~~/s-l1600.jpg","","","","","capsule"
"eBay UK","https://www.ebay.co.uk","936","1547","314611114352","v1|314611114352|613147465749","","Time 4 Whey Protein Professional 1.8kg","Salted Caramel / 1800g","Time 4","Whey Protein","time-4-whey-protein-professional-1-8kg","https://www.ebay.co.uk/itm/314611114352?var=613147465749","https://www.ebay.co.uk/itm/314611114352?var=613147465749&mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&toolid=10050","5060420312782","{""Size"":""1800g"",""Flavour"":""Salted Caramel""}","49.99","true","0.00","true","true","https://i.ebayimg.com/images/g/oyAAAOSw8VBm8ow9/s-l1600.jpg","1800","g","Salted Caramel","1","powder"
