retailer_name,retailer_website,product_id,product_variant_id,external_product_id,external_variant_id,external_sku,product_name,variant_name,brand,category,slug,external_url,affiliate_url,external_gtin,external_options,price,shipping_known,shipping_cost,in_stock,is_for_sale,image,size,size_unit,flavour,pack_count,product_format
"eBay UK","https://www.ebay.co.uk","865","1307","234804379561","v1|234804379561|534609926235","","CNP Peptide Whey Protein Blend 2.27kg","Chocolate / 2270g","CNP","Whey Protein","cnp-peptide-whey-protein-blend-2-27kg","https://www.ebay.co.uk/itm/234804379561?var=534609926235","https://www.ebay.co.uk/itm/234804379561?var=534609926235&mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&customid=&toolid=10050","","{""Size"":""2270g"",""Flavour"":""Chocolate""}","69.99","true","3.50","true","true","https://i.ebayimg.com/images/g/N9IAAOSwtfFjiiWz/s-l1600.jpg","2270","g","Chocolate","1","powder"
"eBay UK","https://www.ebay.co.uk","865","1308","234804379561","v1|234804379561|534609926237","","CNP Peptide Whey Protein Blend 2.27kg","Vanilla / 2270g","CNP","Whey Protein","cnp-peptide-whey-protein-blend-2-27kg","https://www.ebay.co.uk/itm/234804379561?var=534609926237","https://www.ebay.co.uk/itm/234804379561?var=534609926237&mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&customid=&toolid=10050","","{""Size"":""2270g"",""Flavour"":""Vanilla""}","69.99","true","3.50","true","true","https://i.ebayimg.com/images/g/N9IAAOSwtfFjiiWz/s-l1600.jpg","2270","g","Vanilla","1","powder"
"eBay UK","https://www.ebay.co.uk","868","1322","406077245568","v1|406077245568|676400597329","","CNP Whey Isolate 1.8kg","Salted Caramel / 1800g","CNP","Whey Protein","cnp-whey-isolate-1-8kg","https://www.ebay.co.uk/itm/406077245568?var=676400597329","https://www.ebay.co.uk/itm/406077245568?var=676400597329&mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&customid=&toolid=10050","","{""Size"":""1800g"",""Flavour"":""Salted Caramel""}","76.99","true","3.99","true","true","https://cdn.shopify.com/s/files/1/0710/8932/4300/files/IMG-5862.png?v=1718736281","1800","g","Salted Caramel","1","powder"
"eBay UK","https://www.ebay.co.uk","885","1420","267663811829","v1|267663811829|567469691560","","Innovapharm MVPRE 3.0 Pre Workout 437g","Rainbow Rock Candy / 437g","Innovapharm","Pre Workout","innovapharm-mvpre-3-0-pre-workout-437g","https://www.ebay.co.uk/itm/267663811829?var=567469691560","https://www.ebay.co.uk/itm/267663811829?var=567469691560&mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&customid=&toolid=10050","","{""Size"":""437g"",""Flavour"":""Rainbow Rock Candy""}","39.99","true","0","true","true","https://i.ebayimg.com/images/g/ssIAAeSwVKVp~f5X/s-l1600.jpg","437","g","Rainbow Rock Candy","1","powder"
"eBay UK","https://www.ebay.co.uk","789","1090","236709473396","v1|236709473396|537208106165","","Per4m Pre-Workout Stim 570g","Pink Lemonade / 570g","Per4m","Pre Workout","per4m-pre-workout-stim-570g","https://www.ebay.co.uk/itm/236709473396?var=537208106165","https://www.ebay.co.uk/itm/236709473396?var=537208106165&mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&customid=&toolid=10050","","{""Size"":""570g"",""Flavour"":""Pink Lemonade""}","29.99","true","0","true","true","https://i.ebayimg.com/images/g/rmEAAeSwAnhpwqpR/s-l1600.jpg","570","g","Pink Lemonade","1","powder"
"eBay UK","https://www.ebay.co.uk","1026","2148","800474478717","v1|800474478717|0","","VITA-MIN ONE 60 caps Olimp Nutrition","Unflavoured / 60 capsules","Olimp Nutrition","Vitamins","vita-min-one-60-caps-olimp-nutrition","https://www.ebay.co.uk/itm/800474478717","https://www.ebay.co.uk/itm/800474478717?mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&customid=&toolid=10050","","{""Unit count"":""60 capsules"",""Flavour"":""Unflavoured""}","10.89","true","0","true","true","https://i.ebayimg.com/images/g/qnIAAeSwfjZqdZoa/s-l1600.jpg","","","Unflavoured","1","capsule"
"eBay UK","https://www.ebay.co.uk","1048","2192","386965889224","v1|386965889224|0","","Osavi Zinc Picolinate 50mg - 60 vegan caps","Unflavoured / 60 capsules","Osavi","Vitamins","osavi-zinc-picolinate-50mg-60-vegan-caps","https://www.ebay.co.uk/itm/386965889224","https://www.ebay.co.uk/itm/386965889224?mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&customid=&toolid=10050","","{""Unit count"":""60 capsules"",""Flavour"":""Unflavoured""}","11.69","true","0","true","true","https://i.ebayimg.com/images/g/yNIAAOSw16ZmLkag/s-l1600.jpg","","","Unflavoured","1","capsule"
"eBay UK","https://www.ebay.co.uk","1021","2138","325098747981","v1|325098747981|0","","Olimp Nutrition Vita-Min Multiple Sport Mega Caps 60 caps","Unflavoured / 60 capsules","Olimp Nutrition","Vitamins","olimp-nutrition-vita-min-multiple-sport-mega-caps-60-caps","https://www.ebay.co.uk/itm/325098747981","https://www.ebay.co.uk/itm/325098747981?mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&customid=&toolid=10050","","{""Unit count"":""60 capsules"",""Flavour"":""Unflavoured""}","12.89","true","0","true","true","https://i.ebayimg.com/images/g/oR0AAOSwGEJcaXO4/s-l1600.jpg","","","Unflavoured","1","capsule"
"eBay UK","https://www.ebay.co.uk","1028","2152","366034420732","v1|366034420732|0","","Good Guru Magnesium Complex 90 caps","Unflavoured / 90 capsules","Good Guru","Vitamins","good-guru-magnesium-complex-90-caps","https://www.ebay.co.uk/itm/366034420732","https://www.ebay.co.uk/itm/366034420732?mkevt=1&mkcid=1&mkrid=710-53481-19255-0&campid=5339189922&customid=&toolid=10050","","{""Unit count"":""90 capsules"",""Flavour"":""Unflavoured""}","14.96","true","0","true","true","https://i.ebayimg.com/images/g/zI8AAeSwMqJpL353/s-l1600.jpg","","","Unflavoured","1","capsule"
